!Keysight Technologies
!Date: 2024.05.08
!Correction: S11(Full 2 Port(1,2))
!S21(Full 2 Port(1,2))
!S12(Full 2 Port(1,2))
!S22(Full 2 Port(1,2))
!S2P File: Measurements: S11, S21, S12, S22:
# Hz S  RI   R 50
2.009000000000000000e+09 9.494631424170623876e-03 -2.048303569816678840e-02 1.476770748012334322e-01 6.336095595936812597e-01 1.476770748012334322e-01 6.336095595936812597e-01 8.408546489204530433e-03 -2.117981023841200919e-02
2.108950000000000000e+09 7.316474038683010682e-03 -1.818071087029718078e-02 2.481766384023446209e-02 6.431600071891671044e-01 2.481766384023446209e-02 6.431600071891671044e-01 1.594124957323724565e-03 -2.517086398431875316e-02
2.208900000000000000e+09 2.826637800121594921e-02 9.527290115426995110e-03 1.415994304657036962e-01 -6.209790987093374293e-01 1.415994304657036962e-01 -6.209790987093374293e-01 2.422790998285262801e-02 2.243504960908677178e-03
2.308850000000000000e+09 7.122789957552454893e-03 -1.325862571288590440e-02 6.205550736803536749e-01 1.114170918960952772e-01 6.205550736803536749e-01 1.114170918960952772e-01 1.554330343436602715e-02 1.043152788691948524e-02
2.408800000000000000e+09 5.592375037298556728e-03 -8.976375586331689777e-03 5.605512435375319402e-01 2.748832541336118651e-01 5.605512435375319402e-01 2.748832541336118651e-01 1.374222578400280609e-03 -2.282919352612306548e-03
2.508750000000000000e+09 6.847004599003910993e-03 -2.758151700312399396e-02 4.528147349899778740e-01 4.204834398482986679e-01 4.528147349899778740e-01 4.204834398482986679e-01 1.293028379149876832e-02 2.204455434752114126e-02
2.608700000000000000e+09 2.076903588628213073e-04 -1.317738438486724950e-02 4.379153333815229421e-01 -4.272973795789773988e-01 4.379153333815229421e-01 -4.272973795789773988e-01 1.399730028752034505e-02 3.501667144594330233e-02
2.708650000000000000e+09 2.217989086107772026e-02 1.587894688686917674e-02 5.353326624713720117e-01 -2.843844786611779973e-01 5.353326624713720117e-01 -2.843844786611779973e-01 3.002474838550687336e-02 -1.487988278045435792e-02
2.808600000000000000e+09 1.352098603676973876e-02 -4.819409971644782187e-03 5.943099381627743316e-01 -8.601155206374798412e-02 5.943099381627743316e-01 -8.601155206374798412e-02 3.705336865147778463e-02 -4.298826962103787647e-03
2.908550000000000000e+09 2.804441091245460024e-02 -1.527811062860052506e-02 5.866662591186551090e-01 9.742437829132247207e-02 5.866662591186551090e-01 9.742437829132247207e-02 4.598348024149211816e-02 1.076872679478335648e-02
3.008500000000000000e+09 4.889121696690584362e-05 -2.451993907049097865e-02 1.186227346026523383e-01 -5.775534169450448063e-01 1.186227346026523383e-01 -5.775534169450448063e-01 3.568072268933789731e-02 9.344974976351977380e-03
3.108450000000000000e+09 2.074947868891600239e-02 -1.661020283796053876e-02 2.786990021101589110e-01 -5.138575203035370409e-01 2.786990021101589110e-01 -5.138575203035370409e-01 1.044257093585941598e-02 9.538460859389110563e-03
3.208400000000000000e+09 2.084061106743582623e-02 5.810905484395884404e-03 4.432778942624238105e-01 -3.731901818655585235e-01 4.432778942624238105e-01 -3.731901818655585235e-01 9.357777011386186547e-03 -2.580327659998964823e-02
3.308350000000000000e+09 1.180041909727711814e-02 -1.478974538265875535e-02 3.188472130945744221e-01 4.781938224625925660e-01 3.188472130945744221e-01 4.781938224625925660e-01 1.105926454873102337e-02 -3.022163423522744585e-02
3.408300000000000000e+09 4.876890530631204385e-05 7.761427231471443354e-04 1.179187225621141644e-01 5.576269626172658533e-01 1.179187225621141644e-01 5.576269626172658533e-01 2.132169446964037041e-02 2.364387771177743972e-02
3.508250000000000000e+09 1.930480765120768175e-02 -3.102856493354263362e-02 1.481560879125257690e-01 -5.447245374412574836e-01 1.481560879125257690e-01 -5.447245374412574836e-01 5.729382161343151564e-02 -5.859865854479786966e-03
3.608200000000000000e+09 2.635530947368559807e-02 -1.751270563292543422e-02 5.425516229146063463e-01 1.369833410119783157e-01 5.425516229146063463e-01 1.369833410119783157e-01 5.472123076052991253e-02 4.134314132440120720e-02
3.708150000000000000e+09 1.681759690125830473e-02 -2.925508934009184506e-02 4.773399332430979802e-01 2.836535718235208559e-01 4.773399332430979802e-01 2.836535718235208559e-01 3.177140221934050823e-02 -4.509427407254665288e-02
3.808100000000000000e+09 3.009817669072695212e-02 -9.759663101814390271e-03 3.333210294528631823e-01 4.391415025524827431e-01 3.333210294528631823e-01 4.391415025524827431e-01 7.543103826565446084e-03 -1.701901976538634439e-02
3.908050000000000000e+09 2.711359329684201805e-02 2.502221686977691099e-03 5.390794079336021921e-02 5.446508596107343392e-01 5.390794079336021921e-02 5.446508596107343392e-01 1.551086622570129782e-02 -4.165565996770102114e-02
4.008000000000000000e+09 7.618257054442387904e-03 -7.514644905363490786e-03 5.435181955173725710e-01 8.024474496478072386e-03 5.435181955173725710e-01 8.024474496478072386e-03 2.180369285694758880e-02 2.946466542701998287e-02
4.107950000000000000e+09 3.095680834464938514e-03 1.686224518197771555e-02 4.743133029980616255e-01 2.565424198267161615e-01 4.743133029980616255e-01 2.565424198267161615e-01 3.895082630148466452e-02 8.702201866506678596e-03
4.207900000000000000e+09 4.306378760719565407e-02 2.635756612249759087e-02 3.219545489058813770e-01 4.253493552291421897e-01 3.219545489058813770e-01 4.253493552291421897e-01 6.654098664236385297e-02 4.664417186298223938e-02
4.307850000000000000e+09 1.218373190839481743e-02 2.177632348925265596e-02 4.070179588425961725e-01 -3.395314460469712192e-01 4.070179588425961725e-01 -3.395314460469712192e-01 7.640616479045303500e-02 8.383749629086586011e-03
4.407800000000000000e+09 1.688270412878750334e-02 -3.283557521872521728e-02 5.128509118785217202e-01 -1.231913584427600655e-01 5.128509118785217202e-01 -1.231913584427600655e-01 2.689733296054353309e-02 -4.579662369995781378e-03
4.507750000000000000e+09 2.203182644443713381e-02 1.486860013190725860e-03 5.191699029417955469e-01 6.912476605897056869e-02 5.191699029417955469e-01 6.912476605897056869e-02 9.475463521067602202e-03 -6.450600732493388121e-04
4.607700000000000000e+09 1.232384991003738529e-02 1.563799735675598310e-02 4.177442628319719686e-01 3.098837515754873650e-01 4.177442628319719686e-01 3.098837515754873650e-01 8.841509539286180816e-03 2.285462808458843097e-03
4.707650000000000000e+09 1.717941784561681853e-02 1.078486315668550789e-03 3.978010064883839014e-01 -3.292928734212533515e-01 3.978010064883839014e-01 -3.292928734212533515e-01 7.337941772820015182e-03 7.514104717819690589e-03
4.807600000000000000e+09 4.483101784905182963e-02 3.570788377171115607e-02 4.951753762113868529e-01 -1.258373123895961121e-01 4.951753762113868529e-01 -1.258373123895961121e-01 6.166642118584755167e-02 7.630176262169896702e-03
4.907550000000000000e+09 7.067457471020771945e-03 2.885052360626954790e-02 5.078753191235841902e-01 1.417131303937370704e-02 5.078753191235841902e-01 1.417131303937370704e-02 5.225430428818815531e-02 -1.961420015455664703e-02
5.007500000000000000e+09 3.684786994540274752e-02 1.796439183886587099e-03 8.992433773374433614e-02 -4.966406657714909079e-01 8.992433773374433614e-02 -4.966406657714909079e-01 4.338997648635041504e-02 -2.534008545719314276e-02
5.107450000000000000e+09 4.596943316459833201e-02 8.040856666322504856e-03 2.852730279146403203e-01 -4.121670465240702685e-01 2.852730279146403203e-01 -4.121670465240702685e-01 2.455285315739870119e-02 -1.762488808223806880e-02
5.207400000000000000e+09 3.063116948117478727e-02 -1.287201137782324365e-03 4.676039569662754913e-01 -1.726017592207544638e-01 4.676039569662754913e-01 -1.726017592207544638e-01 1.356878561647741933e-02 -6.372216703210402226e-03
5.307350000000000000e+09 2.043248872380417844e-02 -4.527178105918725805e-03 8.160011532199035189e-02 4.880206772139984439e-01 8.160011532199035189e-02 4.880206772139984439e-01 1.668662525750530187e-02 -3.306096560231919224e-02
5.407300000000000000e+09 2.104300994548074025e-02 3.882438824799788052e-02 1.414535084975788171e-01 -4.705194062031980984e-01 1.414535084975788171e-01 -4.705194062031980984e-01 8.171453292085241807e-03 -3.344419262590185571e-02
5.507250000000000000e+09 3.297822551951935799e-02 -2.156621832404882061e-02 2.813755744024032945e-01 -3.978515547349392723e-01 2.813755744024032945e-01 -3.978515547349392723e-01 3.926833619106161188e-02 3.247494374002635881e-02
5.607200000000000000e+09 2.840802591936429904e-03 -3.894001522602598409e-02 4.476719145083283280e-01 -1.870448076516134928e-01 4.476719145083283280e-01 -1.870448076516134928e-01 1.057681748026465668e-02 -1.944132234669614795e-02
5.707150000000000000e+09 2.828816310940884815e-02 3.361342660058710269e-02 1.155103227332553856e-01 4.677819698602904142e-01 1.155103227332553856e-01 4.677819698602904142e-01 1.494185358564290890e-02 2.678296484252010168e-02
5.807100000000000000e+09 4.636311569976178833e-03 2.362440800348520123e-02 1.194630532741822737e-01 -4.639979462753490158e-01 1.194630532741822737e-01 -4.639979462753490158e-01 3.700186031691236714e-03 -2.211251906914574877e-02
5.907050000000000000e+09 6.958450692185650733e-04 -3.481946100676507061e-02 3.082638716181159699e-01 -3.622422074819873772e-01 3.082638716181159699e-01 -3.622422074819873772e-01 3.728461007421188245e-02 -1.711158232485482725e-02
6.007000000000000000e+09 1.750071638094767741e-03 -3.152856321969604164e-02 2.748777739325288794e-01 3.842268481306094219e-01 2.748777739325288794e-01 3.842268481306094219e-01 3.056605729324279788e-04 -4.255976290132378742e-02
6.106950000000000000e+09 1.132425815661758199e-02 3.349824602491480174e-02 1.067059366306570556e-01 4.570974154522985944e-01 1.067059366306570556e-01 4.570974154522985944e-01 4.134153888341965399e-02 -6.719152867726792266e-03
6.206900000000000000e+09 2.723266527988887561e-02 -1.139610121007600223e-02 1.268751185835505502e-01 -4.490005977753800948e-01 1.268751185835505502e-01 -4.490005977753800948e-01 1.484846685350026032e-03 3.447581360573413051e-02
6.306850000000000000e+09 4.051483706659909922e-02 -1.809264752116370931e-02 4.195904392264599991e-01 1.969089810452910039e-01 4.195904392264599991e-01 1.969089810452910039e-01 7.810525423141523142e-03 2.024800471192871043e-02
6.406800000000000000e+09 2.900892435483169458e-03 6.588690615041457128e-04 2.318522972256253367e-01 3.983986692040282218e-01 2.318522972256253367e-01 3.983986692040282218e-01 2.569931079727886397e-02 -1.832465693200928739e-02
6.506750000000000000e+09 5.512523163099811163e-02 2.938638409405689919e-02 2.167288923366988626e-02 4.566041250654389039e-01 2.167288923366988626e-02 4.566041250654389039e-01 2.924107331626406639e-02 -4.958236575059518647e-02
6.606700000000000000e+09 1.019722325669427526e-02 1.889805463241866004e-02 1.676007315155609856e-01 -4.231011214532920950e-01 1.676007315155609856e-01 -4.231011214532920950e-01 4.178228112268125155e-02 -2.165320770790448920e-02
6.706650000000000000e+09 4.066297926626385832e-03 4.114082745895713406e-02 3.679185587009358716e-01 2.632938654898030473e-01 3.679185587009358716e-01 2.632938654898030473e-01 3.884941289926696628e-02 1.986824192247034146e-02
6.806600000000000000e+09 2.907549774122275207e-02 4.499758252149781493e-03 1.864623966465299432e-01 4.090782021582385353e-01 1.864623966465299432e-01 4.090782021582385353e-01 4.046917355534401795e-02 2.321295665468286334e-02
6.906550000000000000e+09 6.428844851561088536e-02 -3.765927622584871320e-03 7.739602629293916396e-03 4.456009531306884264e-01 7.739602629293916396e-03 4.456009531306884264e-01 5.842526628196419852e-02 2.644135311536390150e-03
7.006500000000000000e+09 3.612869306295912568e-03 -8.561791021897838597e-03 4.246906186484786794e-01 1.300989528106442361e-01 4.246906186484786794e-01 1.300989528106442361e-01 1.738558705215292877e-02 -8.385535883463721835e-03
7.106450000000000000e+09 5.095213460386640615e-03 6.311688957174235726e-02 2.811962467022088297e-01 3.395594763777868841e-01 2.811962467022088297e-01 3.395594763777868841e-01 1.174270546022805790e-02 -4.543196190029523407e-02
7.206400000000000000e+09 2.819029262470510583e-02 4.331205739299502991e-03 1.387622268732920661e-01 4.163869362233409976e-01 1.387622268732920661e-01 4.163869362233409976e-01 4.991573036202982816e-02 -1.423247036747026135e-02
7.306350000000000000e+09 2.393535221239203453e-02 -2.046121209393863064e-02 4.364230901213422276e-01 -1.397323746000650110e-02 4.364230901213422276e-01 -1.397323746000650110e-02 4.030336373379452691e-02 4.615762524794396991e-03
7.406300000000000000e+09 6.513210505333844394e-03 1.940995763092365212e-02 3.244709238357652570e-01 2.873375416085471312e-01 3.244709238357652570e-01 2.873375416085471312e-01 1.145261926335886492e-02 5.492206863060144356e-02
7.506250000000000000e+09 5.850316867339367538e-02 -2.356598468888721973e-02 2.058013674147889660e-01 3.780353028401539639e-01 2.058013674147889660e-01 3.780353028401539639e-01 6.202690985730634904e-02 -7.648131862085827924e-03
7.606200000000000000e+09 1.274895279689412277e-02 -8.384095437001406678e-03 1.184991357517896360e-02 -4.286715728094565581e-01 1.184991357517896360e-02 -4.286715728094565581e-01 1.622568866511279670e-02 2.966066157970588188e-02
7.706150000000000000e+09 3.448839577057779410e-02 2.796897491511645198e-02 4.139295017276574673e-01 1.021886630226110371e-01 4.139295017276574673e-01 1.021886630226110371e-01 2.161200461064725561e-02 2.161700590505085534e-02
7.806100000000000000e+09 2.726275941557158421e-03 -5.824399506229725049e-02 3.751794463733145180e-01 1.940099304046142004e-01 3.751794463733145180e-01 1.940099304046142004e-01 7.431782988402256540e-02 -1.793677952883274487e-02
7.906050000000000000e+09 2.121789869294791325e-03 4.669845122091863254e-02 2.062766780345896139e-02 4.213950805473901107e-01 2.062766780345896139e-02 4.213950805473901107e-01 2.581074168843997332e-02 1.802324709205453679e-02
8.006000000000000000e+09 9.039720548335947181e-03 -4.754920686929022498e-03 4.149382442868755350e-01 6.240485988192044642e-02 4.149382442868755350e-01 6.240485988192044642e-02 3.792093397643055142e-02 2.126523793767412865e-02
8.105950000000000000e+09 3.619301373686810430e-02 1.901059310261677543e-02 3.442230128709785619e-01 2.353170590435763321e-01 3.442230128709785619e-01 2.353170590435763321e-01 2.090683494989620250e-02 -4.180919390447943723e-02
8.205900000000000000e+09 2.835675586453005603e-02 1.890512416394462408e-02 1.701749880623037170e-01 3.782898723189378476e-01 1.701749880623037170e-01 3.782898723189378476e-01 9.629039959042483277e-03 -3.476437866643821567e-02
8.305850000000000000e+09 2.988509421174832467e-02 -1.395618824181392263e-02 4.086062917541871675e-01 -5.302591009319929105e-02 4.086062917541871675e-01 -5.302591009319929105e-02 5.101849431845062455e-02 1.466523738683410925e-02
8.405800000000000000e+09 3.599514685035169748e-02 5.891734251757550604e-03 3.875128864609816426e-01 1.357445999013296989e-01 3.875128864609816426e-01 1.357445999013296989e-01 2.617215034531016494e-03 4.234919606745581738e-02
8.505750000000000000e+09 1.470660132277580058e-02 9.603221893567431746e-04 2.510287429435018591e-01 3.227479102951886225e-01 2.510287429435018591e-01 3.227479102951886225e-01 2.455351879891889272e-02 2.478773770508669455e-02
8.605700000000000000e+09 1.933235465642629868e-03 -4.212628906098917630e-03 2.929441113135760819e-02 4.053816169995879681e-01 2.929441113135760819e-02 4.053816169995879681e-01 3.237072169016086409e-03 -4.258278032122489454e-02
8.705650000000000000e+09 2.837619053234975014e-02 -3.192509526926601976e-02 3.959916997321203391e-01 7.652268125254403641e-02 3.959916997321203391e-01 7.652268125254403641e-02 5.146605345571798884e-02 1.934282245904890910e-02
8.805600000000000000e+09 2.004468224568514700e-02 -8.857975426153552254e-03 3.193136539548149244e-01 2.446783898897280374e-01 3.193136539548149244e-01 2.446783898897280374e-01 4.445191990619989713e-04 -2.447382925425310718e-02
8.905550000000000000e+09 1.507156805087952155e-02 2.122490955521692520e-04 1.268868129763050245e-01 3.796528328719661061e-01 1.268868129763050245e-01 3.796528328719661061e-01 1.556833252151600469e-02 -2.343394480318352138e-02
9.005500000000000000e+09 7.051659171440481655e-03 -3.310615648786369852e-02 3.961192028205282045e-01 -3.523137801321528373e-02 3.961192028205282045e-01 -3.523137801321528373e-02 1.572346815849635102e-03 5.271593983903957031e-02
9.105450000000000000e+09 7.338950152489638005e-04 -5.412634759718370180e-03 3.457924505457064535e-01 1.932984847295325936e-01 3.457924505457064535e-01 1.932984847295325936e-01 4.410734697374593671e-02 4.195696530193954339e-03
9.205400000000000000e+09 1.389542493119358055e-02 1.708303304920926391e-04 2.013433162978321977e-01 3.387930788721039699e-01 2.013433162978321977e-01 3.387930788721039699e-01 4.572573884408247941e-02 3.006709501575157480e-03
9.305350000000000000e+09 1.645322560580331911e-02 2.990882110201410413e-02 3.312647064762059158e-03 3.913285512823712620e-01 3.312647064762059158e-03 3.913285512823712620e-01 4.521642651175965949e-02 3.439574524844724729e-02
9.405300000000000000e+09 1.061841196892576375e-02 9.027300740972320214e-03 3.822310979635211159e-01 7.930701182553470674e-02 3.822310979635211159e-01 7.930701182553470674e-02 2.427206485594193483e-02 -2.135983665243235217e-03
9.505250000000000000e+09 5.717757301164157376e-03 -1.847561911589403263e-02 2.719824222154559878e-01 2.771162604994871215e-01 2.719824222154559878e-01 2.771162604994871215e-01 1.576976203926517758e-02 -4.506129488348008943e-03
9.605200000000000000e+09 1.385309837168912164e-02 1.082232429053931952e-02 8.438281014051676743e-02 3.771852323958047593e-01 8.438281014051676743e-02 3.771852323958047593e-01 2.476111913732174930e-02 4.508952006093362025e-03
9.705150000000000000e+09 1.846165376596309304e-02 1.264152262836544006e-02 3.808000068060038990e-01 5.219796873264389431e-02 3.808000068060038990e-01 5.219796873264389431e-02 9.366515402989309194e-03 -3.660601604150580390e-02
9.805100000000000000e+09 2.206438059318108821e-03 1.257521603352335787e-02 2.936089586603049528e-01 2.447592827212823896e-01 2.936089586603049528e-01 2.447592827212823896e-01 2.211719039127673855e-02 -3.973914626687084783e-02
9.905050000000000000e+09 2.288077865682350276e-02 -1.595835843319642205e-02 1.375491267407682183e-01 3.543585207601575582e-01 1.375491267407682183e-01 3.543585207601575582e-01 2.872337496634169013e-02 4.760771385890939095e-02
1.000500000000000000e+10 2.470955743373818170e-03 -3.355512803448597314e-03 3.735875813329488371e-01 -6.218164433890810416e-02 3.735875813329488371e-01 -6.218164433890810416e-02 1.336800787169862073e-02 3.594430891591735705e-02
1.010495000000000000e+10 6.698345593176274239e-03 2.115620098979338268e-02 3.489838316845567667e-01 1.432011622859046540e-01 3.489838316845567667e-01 1.432011622859046540e-01 4.255012596925843681e-03 -1.925529185836996268e-02
1.020490000000000000e+10 1.544964709245586322e-03 -7.641279130439303626e-04 1.967582396499485964e-01 3.198278494504394054e-01 1.967582396499485964e-01 3.198278494504394054e-01 2.800865648059612523e-04 7.065291963266698630e-03
1.030485000000000000e+10 4.972036155076210544e-03 -1.641848193861904226e-02 5.588938387231742744e-02 -3.690968202766190531e-01 5.588938387231742744e-02 -3.690968202766190531e-01 2.040716093585025204e-02 1.716289519575195030e-02
1.040480000000000000e+10 5.017203481094936919e-04 1.667046442205949094e-02 3.533026461477824509e-01 1.146406143193305638e-01 3.533026461477824509e-01 1.146406143193305638e-01 3.426017233007068452e-02 -1.488564333290044554e-02
1.050475000000000000e+10 2.319451542498710342e-02 -1.657441482572528761e-03 2.449831621694437411e-01 2.764393487900149715e-01 2.449831621694437411e-01 2.764393487900149715e-01 4.740376656075842576e-02 1.407821578381215737e-02
1.060470000000000000e+10 1.851682000579221721e-02 -1.208223889199568031e-04 8.019569232968321026e-02 3.591522881717029159e-01 8.019569232968321026e-02 3.591522881717029159e-01 3.118944331507907466e-02 2.079037218971484247e-02
1.070465000000000000e+10 2.308543645049278628e-02 -2.928696110287241309e-03 3.639540424984648581e-01 4.256062159264531464e-02 3.639540424984648581e-01 4.256062159264531464e-02 1.121992370992661199e-02 -3.025871563835984962e-02
1.080460000000000000e+10 1.154642115270951459e-02 -1.759323594630823190e-02 2.760899562380048078e-01 2.386617022448492831e-01 2.760899562380048078e-01 2.386617022448492831e-01 6.871668364049161523e-03 6.568919073538670265e-03
1.090455000000000000e+10 6.635193521207368231e-03 -7.848763790308941474e-03 1.143668879380745074e-01 3.448373333358315529e-01 1.143668879380745074e-01 3.448373333358315529e-01 7.497134809021889328e-03 -5.852484734390012155e-03
1.100450000000000000e+10 1.750394406183575224e-02 -1.879911997299228005e-02 3.606151911688956768e-01 -1.681226024113682826e-02 3.606151911688956768e-01 -1.681226024113682826e-02 3.185022276451518475e-02 -1.185720896236289700e-02
1.110445000000000000e+10 9.687766784246692325e-03 -4.943735056316382430e-03 3.181749213338681548e-01 1.676569983384567919e-01 3.181749213338681548e-01 1.676569983384567919e-01 1.961979646056485893e-02 1.505636207051266537e-02
1.120440000000000000e+10 1.024339875984612083e-02 1.149467971653993399e-02 1.930947111823077267e-01 3.014296471869954974e-01 1.930947111823077267e-01 3.014296471869954974e-01 3.021428132885702056e-02 -2.980289574848416813e-03
1.130435000000000000e+10 6.772100806884956414e-02 -1.101819065850902397e-02 4.912165806893525194e-02 -3.509974502272049657e-01 4.912165806893525194e-02 -3.509974502272049657e-01 5.013236564214160890e-02 1.156023373701414031e-02
1.140430000000000000e+10 2.160120632189365189e-02 -2.259873338231612339e-03 3.278459408364072236e-01 1.359811846271077873e-01 3.278459408364072236e-01 1.359811846271077873e-01 4.460128616801686818e-03 1.361293149041027488e-02
1.150425000000000000e+10 7.509776220909157411e-03 1.786226512900230753e-02 1.923064468538628058e-01 2.962526789901180346e-01 1.923064468538628058e-01 2.962526789901180346e-01 1.231755487793988885e-02 -2.658350551535747924e-02
1.160420000000000000e+10 1.834105020174269657e-02 -1.458377766469584266e-03 1.794184761445047002e-02 3.512028957667064355e-01 1.794184761445047002e-02 3.512028957667064355e-01 2.078720563053161260e-02 -3.318268603313232357e-03
1.170415000000000000e+10 5.700722891938913434e-03 4.092412776702902648e-03 3.441366255771294291e-01 6.366327455250221645e-02 3.441366255771294291e-01 6.366327455250221645e-02 4.719803872472142121e-03 2.175552866885422168e-02
1.180410000000000000e+10 1.966485600523062982e-02 -8.314668947047937353e-03 2.577706912862900435e-01 2.339201299125940325e-01 2.577706912862900435e-01 2.339201299125940325e-01 2.203899325832018859e-04 -1.889129579492463545e-02
1.190405000000000000e+10 5.441999113992636826e-03 -4.431927274775013074e-03 5.694823848335303640e-02 3.424730094637843392e-01 5.694823848335303640e-02 3.424730094637843392e-01 7.281268478871947766e-03 -3.970075899031265225e-03
1.200400000000000000e+10 3.303541669383000317e-04 -8.004600413671307882e-03 3.445487414638524482e-01 2.626326348647436276e-02 3.445487414638524482e-01 2.626326348647436276e-02 3.571877443107313640e-03 1.570697398587280955e-02
1.210395000000000000e+10 5.804286714125556947e-03 -3.397637698754195790e-04 2.721681520068146010e-01 2.102974789900393382e-01 2.721681520068146010e-01 2.102974789900393382e-01 1.454978950567747779e-02 -1.643079659729776779e-02
1.220390000000000000e+10 6.886285468934832607e-03 1.289397180974756994e-02 1.209650282660405529e-01 3.202267017964549600e-01 1.209650282660405529e-01 3.202267017964549600e-01 1.187206460686842172e-02 2.507236523302162207e-02
1.230385000000000000e+10 7.948123599313567170e-03 1.832522735315654343e-03 7.711447652268677011e-02 -3.320070252741867955e-01 7.711447652268677011e-02 -3.320070252741867955e-01 1.510303293769844554e-02 -1.294502450190117802e-02
1.240380000000000000e+10 3.992942799124853288e-03 9.775134696811118781e-03 2.975493116128006821e-01 1.629971358193181008e-01 2.975493116128006821e-01 1.629971358193181008e-01 7.755058330491598935e-03 -7.510168814336222812e-03
